Customer ID,Annual Income,Years in current job,Home Ownership
301fa778-9aa1-4e38-b371-2881174b76ce,2495498,10+ years,Rent
f55b9b69-03a2-4b87-a204-0e846d2520d8,712044,4 years,Rent
d81eca42-3c71-4dc0-8926-5f35b5e670f4,,10+ years,Rent
5d4a8147-dc06-42d7-9e8e-8f67713605cd,1451657,8 years,Home Mortgage
6291e578-5fcb-43da-8495-7a22fb989462,2053007,10+ years,Home Mortgage
bbe510b9-d5a6-42a9-a3f6-13762297839e,,10+ years,Rent
992650d0-32f3-4a4d-bc4d-6630996bc948,1909500,5 years,Home Mortgage
a9cf6cf1-4f2d-42b3-8e88-22b0027120d7,1128296,10+ years,Home Mortgage
095b0249-be55-4d63-baf9-de68d6178eaa,1728810,< 1 year,Home Mortgage
824f5ff9-446b-4f62-81a9-4445b3842f4e,1046881,10+ years,Home Mortgage
2ad40e56-7347-40b7-9f3e-132cb68a5424,1448693,10+ years,Home Mortgage
87b180a3-1d76-407c-a0ce-254a78b1a4a0,,n/a,Home Mortgage
f9e3106e-3a34-4d5a-8b13-ed24f45a9046,,7 years,Home Mortgage
61933908-2f02-4fde-887f-55cc460b622b,1430890,10+ years,Rent
12e827e0-1b70-4c36-a86f-0ac9fb62dc2a,757416,10+ years,Rent
13b02a79-8ff5-4aa2-9b0f-33d23b81f8be,363945,n/a,Rent
125aff15-efd3-485f-9469-80e7234e060c,,10+ years,Home Mortgage
52622e6d-2f81-4bd9-a589-947b45dddd65,,1 year,Rent
aaf3c077-ed38-41f2-b9b2-d4aa367cddf2,1623550,10+ years,Home Mortgage
efeba2e2-5106-4049-99e0-232f7f8ea073,1239446,3 years,Own Home
8711de71-6c52-4c1e-a0ae-1fd7eaacf090,737960,3 years,Home Mortgage
963c6bd5-8efd-4f66-8bb5-75be1cfd2685,1008520,10+ years,Home Mortgage
8e17e215-5b8e-412f-8fb2-aac3613a7d54,632016,1 year,Rent
5299d82f-2297-446f-9867-27ea48c58b24,1364656,10+ years,Home Mortgage
1cf3edad-42d0-4ee4-a998-cd4ce8ede9a4,1908740,10+ years,Home Mortgage
a3e1a69b-d59f-4217-a465-90472ac3e20e,,3 years,Home Mortgage
b75850ba-3689-4134-b7a8-013080c402e6,785954,9 years,Home Mortgage
4179ddf4-a34b-44c2-b994-ed9645cf1f3c,2107974,10+ years,Home Mortgage
d2dc501d-dac1-4e3e-b033-489c38a55b5d,584991,5 years,Own Home
6ef214c1-2041-4e3c-87ea-add71afc58bd,1886890,5 years,Own Home
06926193-2fd6-4b71-b6dc-2323ffa661ab,962730,1 year,Home Mortgage
c6246095-eb0a-4e2a-86e6-6d09d16b085a,1326409,10+ years,Home Mortgage
ffd62a29-28e4-4cf9-8cbd-daf023304452,,1 year,Rent
6dab4159-d8e8-46eb-ab36-b7995c77b8a5,1496440,10+ years,Home Mortgage
3e5cf959-b19f-47b6-9bdf-db15d340b268,946580,4 years,Rent
5df65da4-d164-489a-810e-8ae0102a9d1a,874494,6 years,Rent
7af3c969-969d-4917-86a7-e0b70dc04df4,,10+ years,Home Mortgage
e9e3d8b8-27d7-4760-84cd-c8690da101d7,1456635,1 year,Home Mortgage
c16b5ad1-a09b-49de-bc12-d9d1af504299,,7 years,Home Mortgage
f7fd5965-c426-477a-96b5-73f159e3ffd8,627209,2 years,Rent
dd16f50e-6987-4dd7-a1e0-37a50939e034,1180831,8 years,Home Mortgage
7fca1584-efbd-4c48-973a-44caa1f93896,713051,2 years,Rent
db17ff77-d3cd-4b17-8b27-1e10081521a2,,10+ years,Home Mortgage
26cf69a6-08e2-48b0-8792-f6087a38bfdf,1149956,2 years,Home Mortgage
a65352a5-0054-48c9-8e29-1dc3b695711e,379430,5 years,Rent
ca2a8caa-53ae-4f8c-9b9f-adf99c5a0ad0,1519392,10+ years,Home Mortgage
63fb2729-b963-4ed5-82d0-52de40f8eca4,1783530,3 years,Home Mortgage
0f82f2c0-22d4-41a5-be6a-80a8cabc6a9b,1341951,5 years,Home Mortgage
a7dc2a67-b0c9-46b5-83be-5176e05f2a79,621015,10+ years,Rent
bdbdd965-45e9-4060-9d85-55977ae38f84,1251853,7 years,Home Mortgage
2d815bf6-af3b-4543-b658-76831d18a29d,2293908,3 years,Home Mortgage
e8322b21-aaea-4f98-b274-163df571c51b,,4 years,Home Mortgage
f7a67658-9ca1-4d26-8f06-40cf1842180e,1219515,3 years,Rent
220992a6-33e5-4c64-8d86-71005affd7e9,,5 years,Rent
1ff2a463-9372-4c0c-ad26-91f3bc76380d,,10+ years,Home Mortgage
c8c0ee46-0a35-4251-8671-0c35a6d67e20,1134167,2 years,Home Mortgage
8a3b3382-3d07-4ccc-a98b-c58d348288af,2115992,10+ years,Own Home
c54389e4-2367-4422-905b-badc48dd7c1d,642618,n/a,Own Home
3f7d5fbb-7185-4da1-bf02-013ff722bbbd,1009888,2 years,Rent
e382f2f6-a72b-4256-a9eb-7c238c8a4919,2061785,3 years,Home Mortgage
70953fbf-58d0-425c-9b4e-e0da41adca65,460826,n/a,Home Mortgage
33038088-4161-40db-9100-78238d47f089,522443,< 1 year,Rent
70317987-bf40-4811-b08f-ad8584c9933f,666805,8 years,Rent
b4bab8c8-edd2-436d-aeab-93b2cc730663,,3 years,Home Mortgage
7ffd4ceb-fe1a-44a7-8367-6035a12a77ab,914432,4 years,Rent
05ca9b36-9b4d-40f3-8c8b-7195ea215498,,10+ years,Home Mortgage
91441c80-6a46-4b68-bb7a-823fdba19b74,991857,2 years,Own Home
f742fa59-2891-4694-bf40-aeb55e5760df,1045114,3 years,Rent
a182ba07-d7f1-4b5b-815a-c914eb9294e7,1752750,10+ years,Home Mortgage
6d489dd4-fa6b-4a8d-a074-bc92a855e3d6,609881,8 years,Rent
8cf80d82-a461-4a5c-bcb9-9afc5d5d16b5,4106850,4 years,Rent
74aed4c4-9ad6-4d81-8b70-dfedc6af42ce,1101126,2 years,Rent
475c8ac7-eef2-44a9-a449-a7def9e0560e,776511,2 years,Home Mortgage
67bee49f-1011-4bd5-9d3e-8f0fccec7bea,780900,10+ years,Own Home
e5e974ad-94e3-4e75-b020-6a5eb513f7cf,2420372,5 years,Home Mortgage
bdda8135-d041-44d8-8f50-6e1346981307,,6 years,Home Mortgage
f9470043-2629-4f16-ac20-3894dddc4ead,,9 years,Home Mortgage
b8aeff9f-f453-42f7-8af1-7c2c41bceafe,1071030,10+ years,Home Mortgage
24ba2ce6-4091-492f-9658-31db2cc34338,367460,2 years,Rent
577cdd7a-aa94-4463-80c7-4b0f6b2ac9d4,1408185,10+ years,Home Mortgage
b12a1bae-9a5b-4c51-98e9-16a81350fa8c,738036,9 years,Home Mortgage
9f91b4e7-4b67-4f77-abbd-d469ccdc85a2,,7 years,Rent
4a079b4e-b8a7-47f7-914c-b8225de5787c,,6 years,Home Mortgage
989828b8-0690-4ef0-9fa1-c92144175357,1223771,8 years,Home Mortgage
cb7c7d9d-7809-44fc-b17f-4f37f2babb61,1440960,3 years,Rent
ab28fbe2-f062-4c38-9061-715a5de85305,991268,1 year,Home Mortgage
da3df177-e986-4ac4-a116-dd8d96eac95d,,8 years,Rent
7dddf850-fccf-429e-9b86-16a47c7a5be0,,1 year,Rent
30db95ce-17d5-404e-b1c9-3f637e70d5b5,,3 years,Rent
9221b5c7-e90c-4c67-89d1-faed0d35c6df,485925,n/a,Home Mortgage
e8582082-a0ea-4ae8-bcf5-85da0f19bb88,1888600,10+ years,Home Mortgage
dc10987d-987c-44f1-bf31-d18bc99aac09,1328404,10+ years,Rent
d5af9689-b564-432c-b7b2-1a74d3d08e45,722722,10+ years,Own Home
78d95681-39cd-490c-b0b3-1fe3bde00e15,1676142,10+ years,Home Mortgage
70e3b399-53ef-466a-88db-5d678893352f,1587868,10+ years,Home Mortgage
a8738a47-1ca2-4496-96ef-9febeb374b6d,,< 1 year,Rent
875b88cc-8979-468a-a3f3-eb024e942b92,,10+ years,Home Mortgage
8777ebf9-bcac-45b7-970c-cd6d92ef4239,1473317,8 years,Home Mortgage
a5d5119c-bc13-4b8a-98ae-23ad7e45754f,1206462,n/a,Own Home
f9b49f7d-fc05-4426-9481-fdda3019069d,1334123,6 years,Rent
4191848e-8bef-4cef-8db1-e59544ab19e5,707921,2 years,Rent
8440ef9e-bcf1-4f4e-abd2-1d1adbc6a331,,7 years,Rent
09551bce-da2c-4512-b811-6c32a07c11c8,4744775,8 years,Home Mortgage
60fdf457-c09c-4775-82c0-94f36c220321,,5 years,Rent
360d0ed4-e25a-4ec1-b40b-5604a90ad287,729961,4 years,Rent
5f4d55de-de3d-49f8-acfc-e03fd2f1aa73,1065957,7 years,Home Mortgage
ca5f3e75-e5c0-40e6-9f5b-2a380005ca59,,7 years,Home Mortgage
12efff02-75d0-424a-984d-116c19c06828,665532,2 years,Rent
2d7ae101-7210-479b-84e2-b0e24d396b3c,1687086,10+ years,Home Mortgage
c242d332-b4ca-4203-a3f0-29ef041f32ad,663138,8 years,Rent
7789512f-c596-488f-866a-be5ad33a86b8,3743000,2 years,Rent
7756354a-f499-4f6f-9959-d63c75d80976,799273,6 years,Home Mortgage
3b4e0522-a836-4bc5-8bd4-60d32a70edd3,3103650,10+ years,Home Mortgage
0de4fb13-9fe7-492b-8afe-54384c5ae689,,10+ years,Home Mortgage
0c639527-53b8-4ef4-ba7b-454f65c19bde,3409398,4 years,Home Mortgage
544a9dcc-e5d8-42e9-923d-d1317b58b69b,2157279,10+ years,Rent
de9ee3c0-0ba0-4b7e-8f21-47b0d0aa1457,1185277,< 1 year,Rent
0fed5089-a1a1-4f45-89da-339f1acd8d9a,,n/a,Rent
1d1620e6-bc2f-4f7d-bee1-915ea7197c43,1395930,6 years,Home Mortgage
28e93d86-8d7e-4270-9562-cebe6e3675fa,949430,n/a,Own Home
21fcafe0-33b5-4acc-8a43-327d2fc7de0e,947340,3 years,Home Mortgage
f8b784f7-d824-4add-aebc-1bb8eaa51999,1134452,5 years,Rent
f78f96e4-9f79-4d44-aa25-572cced0eec3,2419118,10+ years,Home Mortgage
e9ebfd25-5a07-40d3-943d-c1b3367b6202,,< 1 year,Rent
8c2705aa-19e9-4548-8459-5fa685c4c296,672182,1 year,Own Home
afd663cf-1fa9-440e-be02-4f5b7bf11f91,2006172,3 years,Home Mortgage
d4ebafca-30a4-4731-bceb-1596c9962fda,1135573,9 years,Home Mortgage
ccbed5c2-cd6c-47b3-9379-8aa75406a7d7,762812,10+ years,Rent
f6ecbcdf-69a3-40f8-9d3e-13a97d5e407c,,1 year,Rent
ddde78dc-29a4-4feb-820d-86498f68f025,,< 1 year,Home Mortgage
7adef69c-4fb2-4e6a-b6e8-54655070a2c0,926630,7 years,Rent
02682cf8-c892-4fb2-b404-614d19de689f,1305794,2 years,Rent
d7c46a76-2dcf-4d31-be98-4dadf7b9ea26,997082,3 years,Home Mortgage
e79ce292-861a-4af3-a91f-7c8e5f2f1744,1669131,10+ years,Home Mortgage
5a7b78dc-7f71-4cd1-bb8a-eb1cadf98b9f,,3 years,Own Home
b97ce0d9-d5fd-4a03-85c4-e39527403aad,1593207,10+ years,Home Mortgage
d39c970b-ed77-43a5-9bdc-672aa33cbf39,1680417,2 years,Rent
9b23d638-0910-4967-b6dd-5246d2a8edbe,568005,n/a,Rent
66320a29-4783-40fd-aed4-9353b896c15f,1060884,4 years,Home Mortgage
222f5fa2-4172-481a-959c-dc43df97a446,523431,10+ years,Own Home
f486a2bf-f364-4d98-a804-460f197da2e9,1123470,10+ years,Rent
2380aebd-6e8b-433d-a669-03dd91592b33,1196411,10+ years,Home Mortgage
80e927fa-6981-410b-bc9d-908509be2f74,676647,< 1 year,Rent
4c695237-4c8e-41d0-bf15-b95ad441b151,421762,5 years,Rent
3e0ae89d-fc18-4974-835c-1ec3625fa089,1633088,3 years,Rent
05c43efa-7f32-4dca-b667-800f25a68a1d,,4 years,Home Mortgage
0e595826-4897-4760-b1db-21f4f6955dd8,1245374,1 year,Home Mortgage
91850cb2-6c76-47e3-807f-ca63beea4fac,1260821,10+ years,Home Mortgage
a8b04fd9-98ab-4eb4-99e2-3e662253ece4,1506168,6 years,Home Mortgage
99c9621a-aa1a-4402-ae4a-067d673e6bcf,591432,3 years,Rent
89ce2ea6-f9ff-49b7-9955-ca0e5b5d4140,1601909,5 years,Home Mortgage
408e047b-7122-4662-b9c1-96e6b3b62adf,1323141,2 years,Own Home
db31122b-39db-4083-83dd-fee5f55c382a,2374525,< 1 year,Home Mortgage
e76ee11d-6163-4b7f-ae32-11655db9f67e,130150,n/a,Own Home
e465fd8b-2fc8-4584-9425-b317766e01ab,,3 years,Rent
c8836bfe-9c6d-42d2-96ad-90f1d4e8a772,2656542,3 years,Home Mortgage
c1719630-6891-499e-a810-7a0247b1c6ad,762014,5 years,Home Mortgage
084db29c-2976-42d9-b5cb-54a65dc1f801,2271336,1 year,Home Mortgage
73cf4e72-060b-4d4f-94e5-fc129055cd5a,999818,10+ years,Home Mortgage
5a445a0a-9bee-427f-9a9d-74d681580d51,2881065,10+ years,Home Mortgage
ccfd64b0-0f63-4cfd-a71b-e38455a61107,2113408,10+ years,Own Home
6415b38b-67e7-4a34-988e-f2916b982dc2,553755,2 years,Home Mortgage
c8ebd662-07cd-4647-8b78-4836103698a7,,n/a,Home Mortgage
d2b88f2f-f5ec-4f74-a98d-9caec6cc186b,,10+ years,Home Mortgage
0b7dd4f8-3d78-4018-ad57-7cf304505b28,1888980,4 years,Home Mortgage
f1bc10aa-fb25-41c5-b655-9942f0c99e7a,814435,10+ years,Rent
ad113fdb-f681-4bc3-884e-710cf6c4b785,4373971,2 years,Home Mortgage
faef4ada-b0c0-430c-9221-b0e8433ca834,1158810,3 years,Home Mortgage
16c8b599-9ffd-407f-99cc-4e962aa21d7b,327142,n/a,Home Mortgage
bc5dc294-692f-4087-9f7e-bb0b25851f1e,835487,7 years,Rent
7047cbe0-1a61-43db-814d-bbbd1acf2984,,10+ years,Home Mortgage
b3352ead-a533-4fef-8b68-4f07fca11917,501866,8 years,Rent
6398fb12-aee5-40bc-b2ae-3cdf0374dd59,1499480,n/a,Rent
9ddc95f5-891c-48ba-9776-b97afe6f4e3a,762280,1 year,Rent
3093d442-6937-4ef5-b180-b44015092dcd,533387,10+ years,Home Mortgage
d40ab593-bfea-430c-be5f-b2a7e1c34c74,989254,5 years,Rent
b26fa528-6c4e-436e-ae39-5fd6557999bf,,5 years,Rent
eb94dabf-87ab-45c9-b86f-d14c3024940a,,10+ years,Home Mortgage
8bb0469b-6abf-4e0e-acf2-798f9160aff3,1047755,n/a,Home Mortgage
058dee20-d0cd-49be-bd99-ba3f3773b572,,10+ years,Home Mortgage
f8919d78-aa9b-4f06-9ce3-754c50179bbe,999989,6 years,Home Mortgage
66c80f87-b6e4-4270-94ce-89df99b06731,1178665,2 years,Home Mortgage
569188c2-940f-4a98-a482-2662d1ad8dd7,966625,2 years,Rent
440b7149-1554-498b-acc0-d841c6a6eeb9,2264192,4 years,Home Mortgage
ddbcf518-cdc4-47aa-8803-ab8410b6fae7,1364447,4 years,Home Mortgage
9091adf3-4c62-418f-9606-7b0864e8aac0,,n/a,Home Mortgage
8ba64ffb-0ab3-4cd2-9be1-2e30ccdadc6f,469186,2 years,Rent
0a9e19f4-4284-4a49-a733-6b94eb715f5b,,5 years,Rent
c1486c1b-a1fa-4da2-b806-e0b2adc419cb,1264279,10+ years,Home Mortgage
57a05148-50d4-4b27-aafe-c92c396bde80,1331064,10+ years,Home Mortgage
17b10295-6c97-4240-bd8d-c8b76c2ae663,,< 1 year,Rent
80852b74-ed74-4aaf-924f-9dee23036230,2317525,5 years,Rent
afa3c6d8-8d3e-4955-a25d-6a83c895ac0e,4827900,2 years,Home Mortgage
42bab313-9b58-4f58-b158-a90a5fe51afa,2257656,6 years,Home Mortgage
409a66cf-57b3-41ac-83ba-6a614bc0561e,761311,< 1 year,Home Mortgage
46405f44-bc3a-4afe-a261-30fa2bc27d8a,,2 years,Rent
1baecf40-32b4-4cb0-9b62-17703b38212a,,10+ years,Home Mortgage
02d5ab3b-40c2-45d0-a7ae-074e44a3b2df,1928880,3 years,Home Mortgage
c4ef5203-c838-4df5-89b7-0a48eb349b74,,3 years,Home Mortgage
f5597dcb-c3f4-4b80-ab7c-af4da4660fe8,882569,5 years,Home Mortgage
e43bb2f8-c360-401e-a8cd-5d412951f447,,5 years,Rent
d0cb80aa-2785-4ba7-9876-b12dee63fe4c,561165,3 years,Rent
749e4a33-0e96-4f28-a733-332dc1c27e19,2228472,2 years,Rent
822b2c73-18ed-48ac-ad35-dccb56db49c4,,7 years,Home Mortgage
7ad9c7e2-b22a-4a69-947b-739c4bbcae79,1325744,10+ years,Home Mortgage
29bdf4e0-93fe-4666-bc4b-2fed29f2b927,2016337,3 years,Home Mortgage
bc7a7792-deb3-4a25-8d18-25408a91e84f,,3 years,Rent
c7a79dee-2b9e-4773-8891-867c8122165d,,3 years,Rent
1fb91e6b-f456-4879-9825-977876ead39f,565497,3 years,Rent
dba27d39-2a75-4aa0-b35f-32f1a0fe0323,1612416,7 years,Home Mortgage
ab6346b8-0fa0-4a57-8e13-b3bf659fabf1,2067219,4 years,Home Mortgage
58b55e1c-9ff4-4757-9411-d2bfb2123ea2,1976969,4 years,Home Mortgage
73b4b8d7-680d-43fb-b4c8-f88054c97dd3,460237,< 1 year,Rent
bbbe512e-d476-4b5a-8731-432d959e8be6,1625659,4 years,Rent
af284016-5bb4-40ca-ba49-c4135d46fca9,851751,1 year,Home Mortgage
da297fc9-5064-4c55-9209-0bc8cfffff21,1974651,7 years,Rent
bc70bc93-4450-4e37-a999-e86c2b447c66,1015189,6 years,Rent
9c3d8eb0-524e-4d78-b6a9-501cc090e023,1046672,< 1 year,Rent
f6939560-215b-4c3c-8cee-1c2a4175b45e,,4 years,Own Home
ed3f0e3d-b23b-4a84-ab9b-7ddcb5f8a9c0,412433,10+ years,Rent
3a54c929-f5ba-4fc0-9013-942e8fecae62,713982,10+ years,Own Home
3f135c9d-0010-405b-b36e-9a683c299549,931855,7 years,Own Home
6dd9458e-e442-4a0b-98d2-44e7a1997021,1658852,10+ years,Home Mortgage
c01b6743-5c13-40dd-afa9-51ee59ff7851,,10+ years,Home Mortgage
a349ca6b-edfa-4d84-9e27-ea20add55a4f,801591,10+ years,Home Mortgage
995d8c47-d836-459d-a556-819066d7c73e,3849780,1 year,Home Mortgage
93c9d991-e567-420c-8ccd-aec569152d61,,3 years,Rent
0aca329c-c266-4b52-93c6-9726a3dceeb5,1265514,1 year,Rent
91f5e9b4-f723-4271-95d6-e055d17cacc0,1115946,2 years,Rent
d2c3fa36-0043-4d00-b667-5edc32bf4ab9,1090543,3 years,Home Mortgage
439f6523-b3b6-4325-95a1-4bdc795f43ed,3476430,10+ years,Home Mortgage
329ff882-d559-4a45-b5bb-2dc0f65e28b8,1482760,< 1 year,Home Mortgage
152cda32-5bb2-4dcb-a4c2-fc55cf927f9e,,4 years,Own Home
93a39bd8-11ec-4e7a-9ec2-0363a02d8f68,751108,1 year,Home Mortgage
f29ee86d-b0c8-4321-8e35-0065fd280caa,1614506,9 years,Home Mortgage
a49a176b-853e-426f-8b34-e858743f5324,805980,10+ years,Rent
c0ba99cb-910b-4fa8-aefb-27f796620c92,,< 1 year,Rent
64c10b97-6de0-4b58-be6f-88ea1dc8058a,987506,6 years,Home Mortgage
114b0e6f-55fd-429e-96c4-78d8fc718bf5,1233214,4 years,Home Mortgage
d8aa0a3e-45a7-4b13-a2d3-7a0fc926948c,1227001,10+ years,Rent
4ff35a2c-3d19-43fb-9d9e-7719487bc451,2070563,10+ years,Home Mortgage
0a33ed2b-6bad-482f-84b0-0058111f137c,727472,2 years,Rent
64727726-9d90-4b08-9cf1-8b134194af67,1603505,10+ years,Home Mortgage
6e74edf5-0498-4171-9123-f7f637520240,2848575,< 1 year,Home Mortgage
0e8baa0c-f09d-47bf-aa8e-dc5ea7e66ea7,,10+ years,Rent
63500d2f-d5d7-4c9b-91e1-a9ac99577dc3,2331300,10+ years,Rent
5cd8efdf-7559-4e77-988f-0a36aa541d77,1664286,3 years,Own Home
eb899330-fbfe-4e6f-9aa3-988efe2e0ff7,2920680,10+ years,Rent
1ccf465d-ab68-4f3a-a4a2-0de9245bbc82,871815,10+ years,Home Mortgage
fdfca8aa-dd00-48d5-b2a9-90dc6a900bc4,568461,4 years,Rent
2a424911-ad4c-4a4e-b090-171ce7343ae0,1456217,3 years,Rent
0dbd9e78-c46d-4580-bbff-92e0fa05a81a,1449795,7 years,Home Mortgage
98bd7cdb-285a-4ec5-ad1a-3be0969bcd29,667470,3 years,Own Home
d06f25d8-1613-4d44-b39d-00a0ffcf7d27,298680,n/a,Own Home
afc369db-3b5f-4213-9161-02e4f84a393e,1165878,8 years,Rent
cc1f3bec-4f9d-4b71-9b0f-740f4ff06536,549385,6 years,Rent
2b60266a-59eb-4946-a8e5-51bad898af83,,2 years,Home Mortgage
9d896382-2c92-41ca-9ad1-4a250baefb45,936605,10+ years,Own Home
418d8834-80dc-4a7f-aeeb-83eab184e182,,10+ years,Home Mortgage
2d333e09-6421-4116-8ea1-3e2243b2008c,,10+ years,Home Mortgage
7e42e8ca-9400-45fe-8d1a-906cf54ab275,1507536,8 years,Home Mortgage
6dddb73f-2c48-4bb6-bdd2-5899aa2d62eb,1594955,9 years,Home Mortgage
402869a7-5fe5-4c30-800c-ad6eead68579,979279,6 years,Home Mortgage
de622b7f-b989-4823-83be-34c9a4add1c8,251123,10+ years,Rent
43eafa35-5211-4bdd-917a-03e9a35303b5,2532681,10+ years,Home Mortgage
654880e4-8ff7-4dea-ac98-9e0f6bdf5d91,,< 1 year,Own Home
43becc76-282c-411e-b9ea-571f39d51b0d,,7 years,Rent
4041a4ec-c425-46ea-b6d2-7cdd656ba452,825341,10+ years,Own Home
acb8d41e-3079-4bc6-9523-8bd258fbd243,16244088,10+ years,Rent
746fb0fd-570c-472c-8ae8-6ce4514b11bb,1332660,5 years,Home Mortgage
d11ba540-ad21-4443-8cdd-18c7f49e5b36,,9 years,Home Mortgage
91ab6dc1-a624-44dd-bf23-2b16f0c42474,2904435,10+ years,Home Mortgage
38b042fd-1620-4c63-a34e-033b07a49d93,1020034,4 years,Rent
2376b7c1-1ae2-40a6-9c5a-6887bb4227d5,1246115,< 1 year,Home Mortgage
3f04643f-63bb-432c-83ed-3030654a13ce,749664,< 1 year,Home Mortgage
fae3429b-aa77-4d29-924a-61f35cbcd57c,1672551,10+ years,Home Mortgage
4b742f6d-2866-4e4a-b895-17b89fe06ac6,1142622,1 year,Own Home
452ffca1-ace3-4f4e-b598-f134c7ce4c1a,,2 years,Home Mortgage
729779f0-7f8e-4bb6-8069-1c7f090e0400,,10+ years,Own Home
5798f779-873b-447c-922d-0ad404b23d66,1654805,3 years,Home Mortgage
c98845c3-5604-4d39-b199-357ee9a7a834,1484641,10+ years,Home Mortgage
5e9fb8fe-cd72-4e0b-92d9-8410432f68ca,1878340,< 1 year,Home Mortgage
807ce5bc-54a7-466c-b687-9ae86d2a8758,2232348,3 years,Home Mortgage
babd5e49-3dca-4191-b304-d56940cf31fc,652175,5 years,Rent
e8e5cc52-7eeb-4bb3-8dd4-4e40fb7f0cb9,2091938,10+ years,Home Mortgage
369db2ac-75cd-4f52-b272-9284150657e3,4150702,9 years,Rent
cee71a1d-6e10-4ead-b5bc-681925745acd,909302,10+ years,Home Mortgage
7a37fc83-4717-4cb0-ac23-39f26464f514,2490501,10+ years,Home Mortgage
a3d79902-a33f-4a7d-93c9-61305c0feac9,848255,1 year,Rent
fb451cf2-d04e-4297-bdee-58871234d662,,3 years,Rent
a5ba8d2d-45ec-4fa9-9094-86a5c0039315,1919380,10+ years,Home Mortgage
96b6ce45-b2de-403f-9535-887408129793,1577057,< 1 year,Rent
1116b2a1-c3c2-49ac-ba5d-7a0b5e40507a,891480,4 years,Rent
7df38e8d-54f1-41cd-bb9c-5692c4c34873,1034360,6 years,Home Mortgage
a034d1d7-e243-4d92-806b-064001f6f735,1450802,10+ years,Home Mortgage
03b50df6-07ba-4842-b150-37362f7aefa0,1428363,< 1 year,Rent
47beabdb-fbeb-4f4d-927a-39d24d86bd89,753445,7 years,Home Mortgage
20e3357b-311b-4d0a-967e-f172ff6af144,200640,< 1 year,Rent
103d6775-e58d-4703-8655-f0537c6fbd30,1535200,4 years,Home Mortgage
dfdc9137-c978-4c06-a8e1-821b86d8759c,790058,9 years,Home Mortgage
d428bc24-4b78-47de-8bd5-75b5368792df,904286,3 years,Rent
5c12b430-eb06-44d0-ae9c-347d01902d45,,4 years,Rent
3b8a1624-af66-4d7e-add1-7f48100adfd7,1853450,10+ years,Home Mortgage
c9e013fa-3862-47dc-a899-e8fd2273c0aa,1089555,9 years,Home Mortgage
ad2ab376-db6a-450a-ad36-821e7fb01cb7,1684521,10+ years,Home Mortgage
a16a416c-9938-47a0-b369-c499aa6a05e6,1865040,10+ years,Home Mortgage
ed8c2305-4c4e-4d40-9f49-61ef05967b18,697471,1 year,Rent
acf606e5-11a3-4500-b386-0c4dee866bb8,,< 1 year,Rent
391b24f6-804b-46f2-8781-4032c098d80f,,4 years,Home Mortgage
779e3074-4fb2-417e-ad27-e62c69c77b2c,422199,n/a,Own Home
ef4cd1d7-1984-42c7-ae01-69e70256c2b3,,2 years,Home Mortgage
88c069a6-d981-4922-a573-979a4ad07743,2017952,8 years,Home Mortgage
cee908c3-01a3-4d32-9e23-5687899328a9,,10+ years,Home Mortgage
c52374d0-77db-4751-9564-d36f221deb96,574731,3 years,Rent
ad44fe06-b705-42e5-b31a-4549101f1b43,1492640,10+ years,Home Mortgage
27a287d6-00b3-4f1c-aa45-a3bf33f0b607,723729,5 years,Rent
3a9c1e4d-ee20-47ff-952f-4db75ed27422,2699083,5 years,Home Mortgage
00def9ce-347c-425e-b84c-b0057b7723f1,1143876,5 years,Home Mortgage
c6ca0bab-39ad-44b3-a6fa-6c70282d3430,670985,10+ years,Home Mortgage
31a80fcd-5365-42c0-a211-90bba622a398,,10+ years,Home Mortgage
2401ac9d-9a90-4af3-b4c7-a6082c82b343,1368342,6 years,Home Mortgage
d3301fca-9230-4835-abf0-73e5c0c96a99,3834238,5 years,Home Mortgage
07b0934d-0fd6-4f31-8d62-cfb74ed17d4b,406942,3 years,Rent
ee47a21a-9d07-44c4-9529-c1b179a984df,694925,10+ years,Rent
c122047a-ecd6-4012-a01b-c3b0cf79c323,1699740,2 years,Rent
fcca8e0d-2fbe-4bf3-ba82-b47e44033287,2331642,10+ years,Home Mortgage
a5a579ed-d926-4490-be69-e1aea4f2d102,1177411,10+ years,Home Mortgage
af5923a2-1c20-400a-9381-bb0b17e03e04,2683408,8 years,Home Mortgage
182bbfaf-9d7c-4e04-89f7-aec7d2270387,,4 years,Home Mortgage
93e58e60-f98d-4241-82d4-0fbef1dc9fae,1486408,10+ years,Home Mortgage
721e9660-9eae-4e3b-82cb-4d08113f0147,1047546,10+ years,Own Home
01a4fe56-881b-4484-93a6-491a4ae09553,1037077,7 years,Rent
e4e5c80e-3771-4196-8c4c-d6a430f32883,1043233,10+ years,Home Mortgage
20aa7475-76f2-4fc6-8573-0a3380acf0dd,921386,5 years,Home Mortgage
9b18fbed-4c07-4d22-b95d-bb88d5b9d260,1114008,10+ years,Home Mortgage
ff019ec0-1dea-4df3-96b7-ddc3a486a5bc,2434717,2 years,Home Mortgage
d8549b8f-87e0-43ef-9290-761fa3cb0b93,789982,10+ years,Rent
dcf336e2-e949-487a-a2c1-3227813d4f9d,1878017,8 years,Home Mortgage
1654b775-166c-4eeb-9c74-4aba7cd1e583,2314884,10+ years,Rent
cc367161-2e1a-43f4-a491-eb4e95b5f08e,574104,4 years,Rent
d8b5b7cc-98c2-4d58-9027-7a58c6ebe77f,274930,n/a,Home Mortgage
